,name,new_price,old_price,discount,rating,votes
1754,"Oraimo Fast Charger With Data Cable For SmartPhones +VALUEGIFTS Earphones , BT Earpods","KSh 1,280","KSh 1,990",36%,,
1755,"Apple  Original Fast Charging Adapter Charger+Cable For Iphone X Compatible With 5,6,7,and 8","KSh 1,000",,,2 out of 5,2 out of 5(1)
1756,"Itel S23 6.6"", 128GB ROM + Up To 8GB RAM, 50MP Camera, 5000mAh+ Phone","KSh 14,299","KSh 24,999",43%,,
1757,White Curtain For Window And Door,"KSh 1,080 - KSh 5,399","KSh 1,500 - KSh 5,500",28%,,
1758,Fashion Classic Adjustable Suspender And Bowtie For Adults And Kids Unisex-Emerald Green,KSh 649,KSh 800,19%,4.5 out of 5,4.5 out of 5(6)
1759,Fashion Blue  Men's Jeans,"KSh 1,700","KSh 2,000",15%,2 out of 5,2 out of 5(1)
1760,Fashion Butterfly Necklace Double Layer Rust-proof Alloy-Silver,KSh 107,KSh 214,50%,4.2 out of 5,4.2 out of 5(47)
1761,Fashion Casual Unisex Letter Graphic Warm Sweater Sweatshirt,KSh 799,KSh 999,20%,4.3 out of 5,4.3 out of 5(6)
1762,Hot Crush Padded Hip Up Booty Booster Biker Sexy Butt' Lifter Boyshorts Mid Rise Curvy Hips Butt Enhancer.,"KSh 1,098","KSh 1,598",31%,3.2 out of 5,3.2 out of 5(5)
1763,C15 Portable SUPER BASS Bluetooth Speaker With FM/USB,"KSh 1,399","KSh 2,798",50%,3.9 out of 5,3.9 out of 5(8)
1764,Neptune Neptune Blended Toilet Paper 4 Pack White,KSh 116,KSh 145,20%,4.5 out of 5,4.5 out of 5(27)
1765,Fashion Back To School Shoes -Quality Genuine Leather,"KSh 779 - KSh 1,099","KSh 1,050 - KSh 2,600",70%,3.5 out of 5,3.5 out of 5(23)
1766,MOOYAM Retinol Cream Anti-aging Skin Firming Retinol Cream Moisturizer,KSh 499,KSh 950,47%,4.4 out of 5,4.4 out of 5(11)
1767,"Vitron HTC3200S,Frameless 32"" Inch Television Smart Android TV+WallBracket+FLASH DISK","KSh 15,699","KSh 19,500",19%,4 out of 5,4 out of 5(88)
1768,Oraimo OTW-330 FreePods Lite Earbuds,"KSh 1,999","KSh 3,500",43%,4.2 out of 5,4.2 out of 5(17)
1769,Meinaier Coffee Sea Salt Bath Brightening & Whitening SPA Scrub- 350g,KSh 415,,,4 out of 5,4 out of 5(49)
1770,"Roch RGC-TT208, Two-Burner Automatic Gas Cooker - Black","KSh 2,839","KSh 5,000",43%,4.6 out of 5,4.6 out of 5(10)
1771,Himalaya Nourishing  Lip Balm 10g,KSh 399,,,4.6 out of 5,4.6 out of 5(17)
1772,Fashion Finest Quality Official Mens Longsleeve Shirt Slim Fit,KSh 799 - KSh 939,"KSh 899 - KSh 1,500",37%,4 out of 5,4 out of 5(10)
1773,Mara Ayurvedic Oil Infusion -120 Ml,KSh 650,KSh 800,19%,4.4 out of 5,4.4 out of 5(77)
1774,Fashion Hip-hop Titanium  Black Fire Dragon Pendant Necklace,KSh 198,KSh 318,38%,4.4 out of 5,4.4 out of 5(20)
1775,"Bluetooth Selfie Stick, 360° Rotating Up To 100CM",KSh 650,"KSh 1,200",46%,4.5 out of 5,4.5 out of 5(56)
1776,"Nunix NU-M6 3.1CH Mini Home Theater Sub Woofer Speaker System, 2800W – Black","KSh 7,674",,,4.6 out of 5,4.6 out of 5(7)
1777,"Electric Double Table Top Cooker /Spiral Coil Hotplate,","KSh 1,760","KSh 3,200",45%,3.8 out of 5,3.8 out of 5(25)
1778,"P47 Wireless Bluetooth Headphones//C.E""",KSh 650,"KSh 1,000",35%,4 out of 5,4 out of 5(10)
1779,Zesta Zesta Tomato Sauce - 1kg,KSh 169,KSh 215,21%,4.4 out of 5,4.4 out of 5(5)
1780,Oraimo Necklace 4 Dual EQ Multiple Connection 50-hr Playtime Quick Charge Neckband Earphone,"KSh 3,500","KSh 3,843",9%,4.6 out of 5,4.6 out of 5(20)
1781,Fashion Mens Buckle Comfortable Belt - BLACK,KSh 390,KSh 500,22%,3.8 out of 5,3.8 out of 5(21)
1782,Derma Roller Anti-acne Derma Roller Anti-aging Derma Roller Hair Growth,KSh 499,KSh 550,9%,4.6 out of 5,4.6 out of 5(75)
1783,"Dr. Rashel Vitamin A Retinol Age-Defying And Rejuvenation Face Serum, 30ml",KSh 598,"KSh 1,000",40%,4.4 out of 5,4.4 out of 5(40)
1784,Fashion Men's Formal Pure Leather Shoes  - Black,"KSh 1,500",,,3.9 out of 5,3.9 out of 5(28)
1785,KAISIFEIER Men's Official Leather Shoes,"KSh 3,200","KSh 6,000",47%,4.1 out of 5,4.1 out of 5(9)
1786,"Tecno Spark 10 Pro, 6.8"" , 128GB + 8GB, 50MP, Dual SIM, 5000mAh - White + Magnifier, Earpods & Smart Watch","KSh 23,399","KSh 39,999",42%,4.3 out of 5,4.3 out of 5(26)
1787,"Infinix Hot 30 Play, 6.82"",8GB RAM,128GB,6000mAh,(DUAL SIM),4G -BLACK+CRAZY GIFTS/CY/,","KSh 21,899","KSh 25,000",12%,3.7 out of 5,3.7 out of 5(3)
1788,Lanthome Nail Repair Nail Treatment Fungus Removal Fungal Onychomycosis,KSh 649,KSh 899,28%,3.4 out of 5,3.4 out of 5(11)
1789,Sprite Sprite 330ml can pack of 6,KSh 529,KSh 540,2%,5 out of 5,5 out of 5(3)
1790,"Enerbras Shower Head Instant Water Heater - Normal, Salty/ Hard Water","KSh 3,029","KSh 6,000",50%,4.6 out of 5,4.6 out of 5(18)
1791,Wearable Electric Breast Pump Portable Hands Free (180ml,"KSh 3,480","KSh 5,777",40%,3.9 out of 5,3.9 out of 5(11)
1792,CrazyLife Penis Enlargement Oil Massage Penis Enlargement Oil,KSh 333,KSh 500,34%,3.3 out of 5,3.3 out of 5(21)
1793,Fashion 3 Pack Turkey Men Official Trousers (business),"KSh 3,899 - KSh 4,600","KSh 5,000",22%,3.9 out of 5,3.9 out of 5(29)
1794,Mabox Vitamin C Face Serum Firming Anti-Aging Anti-Wrinkles Serum,KSh 849,"KSh 1,400",39%,4.3 out of 5,4.3 out of 5(60)
1795,Coffee Table Bedside Table Storage Cabinet 50*30*30CM,"KSh 3,200","KSh 6,147",48%,4.7 out of 5,4.7 out of 5(6)
1796,Fashion STRAIGHT TOP MOSQUITO NET WITH FOUR METALLIC STANDS,"KSh 1,488 - KSh 1,669","KSh 2,976 - KSh 3,338",50%,3.8 out of 5,3.8 out of 5(10)
1797,Deliya Hair Blow Dryer Hair Straightener Hair Dryer+7 Gifts,"KSh 1,690","KSh 3,762",55%,3.9 out of 5,3.9 out of 5(18)
1798,Professional Electric Hot Comb Straightener,"KSh 1,795","KSh 2,000",10%,5 out of 5,5 out of 5(6)
1799,"Remote Controlled LED Strip Light 5m,plus FREE Adapter",KSh 999,"KSh 1,500",33%,4.5 out of 5,4.5 out of 5(17)
1800,Superfoam Morning Glory High Density Quilted Mattress - Red Floral,"KSh 8,421 - KSh 16,842",,,4.6 out of 5,4.6 out of 5(9)
1801,Fashion Men/Women Running Pants Joggers Sweatpant Sport Casual Trousers Fitness Gym,KSh 879,"KSh 1,190",26%,3.7 out of 5,3.7 out of 5(3)
1802,P47 Wireless Bluetooth 5.0 Music Headphones,KSh 750,KSh 800,6%,4 out of 5,4 out of 5(2)
1803,Serviette Roll Paper Towel/Tissue Holder Stand,KSh 497,KSh 699,29%,5 out of 5,5 out of 5(3)
1804,4you Cordless Kettle Electric +FREE POWER EXTENSION/3  TOWELS,"KSh 1,469","KSh 2,500",41%,4.4 out of 5,4.4 out of 5(8)
1805,Beard Oil Beard Growth Oil,KSh 345,KSh 650,47%,3.4 out of 5,3.4 out of 5(10)
1806,Beard Oil Nourish For Soft Strong Beard And Mustache Growth - 30ml,KSh 333,KSh 599,44%,5 out of 5,5 out of 5(1)
1807,H96 Max 4K Ultra HD Android 10 TV Box 4GB-RAM 32GB-ROM,"KSh 5,200","KSh 6,500",20%,4.3 out of 5,4.3 out of 5(52)
1808,SIMI S8 8 InchTablet 2GB + 32GB 5MP+2MP 5000mAh,"KSh 10,999","KSh 16,999",35%,4.4 out of 5,4.4 out of 5(13)
1809,Fashion Mens Official Genuine  Leather Loafers Shoes Black,"KSh 1,399",,,3.4 out of 5,3.4 out of 5(15)
1810,Samsung REPLACEMENT CURVED REMOTE CONTROLS SMART UNIVERSAL TV,"KSh 1,050","KSh 2,000",48%,4.4 out of 5,4.4 out of 5(10)
1811,Mini Bluetooth Speaker,"KSh 1,800","KSh 3,500",49%,4 out of 5,4 out of 5(1)
1812,TC 14 Pieces Heavy Non-Stick Cooking Pot Sufuria Set,"KSh 6,830","KSh 10,000",32%,4.4 out of 5,4.4 out of 5(17)
1813,Mara Ayurvedic Shampoo Bar- 100g,KSh 400,,,4.6 out of 5,4.6 out of 5(62)
1814,Fashion Men's Breathable Casual Loafers Low Top Shoes - Black,"KSh 1,080","KSh 1,796",40%,4.4 out of 5,4.4 out of 5(19)
1815,Finishing Touch Hair Remover Or Shaving Machine,"KSh 1,700",,,3.4 out of 5,3.4 out of 5(31)
1816,Julz Modern Design Coffee Table With Storage,"KSh 7,999","KSh 12,000",33%,4.6 out of 5,4.6 out of 5(14)
1817,Hsdpa USB 4G/3G Universal Modem,"KSh 1,297","KSh 2,000",35%,3.3 out of 5,3.3 out of 5(20)
1818,Classic Metallic Bathroom/toilet Rack-white.,"KSh 4,300","KSh 4,500",4%,,
1819,Fashion 4 PCS Women Bags Ladies Bags Handbags Purse Shoulder Bags Tote Bags Hobo Bags,KSh 999,"KSh 1,959",49%,3.1 out of 5,3.1 out of 5(15)
1820,Fashion 4Pcs Gorgeous Waterproof Ladies Shower Caps,KSh 296,,,4.7 out of 5,4.7 out of 5(25)
1821,Bluetooth Earphone  Headset For Android & IOS,KSh 643,"KSh 1,157",44%,4 out of 5,4 out of 5(6)
1822,12 Pack Aromatherapy Essential Oil,KSh 488,,,3.2 out of 5,3.2 out of 5(19)
1823,Washbag MakeUp Bag Waterproof Toiletry/Cosmetic Travel Bag,KSh 450,KSh 699,36%,4.3 out of 5,4.3 out of 5(12)
1824,Kericho Gold Kericho Gold Speciality Infusions Ginger & Lemon 20's ETB - 40g,KSh 216,KSh 235,8%,5 out of 5,5 out of 5(3)
1825,P47 Bluetooth Headphone Wireless Headset,KSh 600,"KSh 1,000",40%,3.3 out of 5,3.3 out of 5(3)
1826,"Fashion Stylish Grey Mock Neck Ribbed Bodycon Dress (Hips 34-42"" Fit)",KSh 645,,,4 out of 5,4 out of 5(8)
1827,"Samsung Galaxy A14, 6.6"", 128GB + 4GB, 50MP, Dual SIM, 5000mAh, Green + Smart Watch & Earpods","KSh 26,899","KSh 35,999",25%,3.2 out of 5,3.2 out of 5(5)
1828,FreshLook Beauty Eye Contact Lens,"KSh 599 - KSh 1,299","KSh 1,500",60%,3.6 out of 5,3.6 out of 5(26)
1829,"XIAOMI Redmi 12C, 6.71"", 3GB + 64GB, 50MP CAM, 5000mAh, Blue","KSh 14,899","KSh 19,999",26%,4.4 out of 5,4.4 out of 5(16)
1830,Ushas Brow Fixing Soap Strawberry Makeup Eyebrows Gel Shaping wax Kit,KSh 270,KSh 500,46%,4.1 out of 5,4.1 out of 5(12)
1831,Fashion Foot Care Rasp File Pedicure Callus Remover Hard Dead Skin Scrubber,KSh 369,KSh 450,18%,4.4 out of 5,4.4 out of 5(64)
1832,Mxq 2GB+16GB Mxq Pro Tv Box Smart 4K Android,"KSh 3,500","KSh 5,900",41%,3.7 out of 5,3.7 out of 5(10)
1833,Nunix 6L ELECTRIC CHIPS DEEP FRYER,"KSh 4,647","KSh 5,553",16%,4 out of 5,4 out of 5(73)
1834,Adidas Galaxy 6 Shoes Men,"KSh 9,589",,,4.6 out of 5,4.6 out of 5(59)
1835,50 PCS BLACK GARBAGE BAGS LARGE,KSh 900,"KSh 1,500",40%,4 out of 5,4 out of 5(92)
1836,20W Soundbar Home 3D Sound Bluetooth TV Speaker,"KSh 5,520","KSh 8,480",35%,4.4 out of 5,4.4 out of 5(13)
1837,Fashion Women's Trendy Casual Sports Shoes - Black,KSh 990,"KSh 1,455 - KSh 1,799",45%,4.9 out of 5,4.9 out of 5(7)
1838,Water Based Sex Lubricant & Massage Lube Oil 215ml,KSh 589,"KSh 1,000",41%,4.4 out of 5,4.4 out of 5(93)
1839,Dhahabu Tea Tree Oil 100% Pure Natural,KSh 269,KSh 500,46%,4.4 out of 5,4.4 out of 5(40)
1840,Fashion 3Pack Cotton Handkerchiefs 100%Cotton,KSh 389,KSh 400,3%,4 out of 5,4 out of 5(3)
1841,HP Silent USB Wireless Computer,"KSh 2,000","KSh 2,500",20%,,
1842,Single Hotplate COIL Burner - Electric Hot Plate,"KSh 1,040","KSh 1,800",42%,3.8 out of 5,3.8 out of 5(4)
1843,Hard Wax Beans Depilatory Hard Wax Beans For Hair Removal- -400g.,KSh 850,"KSh 1,500",43%,,
1844,2 In 1 Stand Up Broom And Dustpan With Dirt Scraping Teeth,"KSh 1,490","KSh 1,800",17%,,
1845,Reptile Egg Incubation Tray Breeding Supplies Incubation Amphibians 12,KSh 507,KSh 659,23%,,
1846,Tecno Spark 10 Pro Case Butterfly Liquid Silicone Soft Phone Cover,KSh 370,KSh 562,34%,,
1847,Taiyu Ladies Midlow Wedge Shoes -black,"KSh 2,000 - KSh 2,200","KSh 3,000",33%,4 out of 5,4 out of 5(5)
1848,TC 10pcs Heavy Granite Nonstick Cooking Pots Sufuria Set,"KSh 8,800","KSh 15,000",41%,5 out of 5,5 out of 5(2)
1849,Fashion Waterproof School Bag For Boys And Girls - Superhero Themed Backpack Bags,"KSh 1,700",,,,
1850,Adidas Adilette Aqua Slides Women,"KSh 2,760","KSh 4,600",40%,5 out of 5,5 out of 5(6)
1851,Hong Multi-Purpose Adjustable Belt Strap Wrench Steel Handle Adjustable Strap Oil Filter Opener Wrench,KSh 899,"KSh 1,500",40%,,
1852,"Lenovo Laptop Thinkpad X270 , X250 , X260, T440p, T440s , T450, Charger 20V 3.25A 65W USB Pin","KSh 1,050","KSh 1,700",38%,5 out of 5,5 out of 5(2)
1853,Fashion Casual BUTTON-DOWN Men's Shirt,"KSh 2,399 - KSh 2,499","KSh 3,500 - KSh 4,000",38%,,
1854,Jumia Books The Almanack Of Naval Ravikant: A Guide To Wealth And Happiness,KSh 800,"KSh 1,600",50%,,
1855,DIY Christmas Tree Wooden Wall Hanging New Year,"KSh 1,492","KSh 2,984",50%,,
1856,SULTANA Oil With Coconut Oil 150ml For Hair & Skin Care Extra Pure,KSh 275,KSh 300,8%,4.5 out of 5,4.5 out of 5(2)
1857,Tecno Charging Cable For All Android Phones And Tablets,KSh 55,KSh 110,50%,5 out of 5,5 out of 5(11)
1858,Fashion Nose Ring Stylish Skin-friendly Multi Colors Non-Silver,KSh 62,KSh 124,50%,4.4 out of 5,4.4 out of 5(7)
1859,Kiss Beauty Face Primer A Perfect Base For Makeup - 50 Ml,KSh 849,,,4.4 out of 5,4.4 out of 5(8)
1860,Fashion Gorgeous Black Curves Cotton Ribbed Bodycon Skirt(36-40inches),KSh 449,KSh 455,1%,3.6 out of 5,3.6 out of 5(39)
1861,Fashion Mens Slim Fit Jeans BLUE Stretch Casual Rugged Jeans,"KSh 1,299 - KSh 1,399","KSh 1,500",13%,,
1862,Oraimo TYPE C FAST CHARGER AND CABLE,KSh 698,,,4.3 out of 5,4.3 out of 5(22)
1863,Fashion Rhinestone Cufflinks- Gold,KSh 334,KSh 601,44%,4 out of 5,4 out of 5(1)
1864,Bluetooth Wireless Earphones - White .,KSh 840,"KSh 1,100",24%,1.5 out of 5,1.5 out of 5(2)
1865,Oraimo FreePods 3 C Earbuds,"KSh 3,350","KSh 4,500",26%,5 out of 5,5 out of 5(4)
1866,"Ethernet LAN Network Internet Cable - 1.5M 3M, 5M, 10M",KSh 299 - KSh 799,KSh 450 - KSh 900,38%,4.1 out of 5,4.1 out of 5(7)
1867,Fashion 3PCs Cutest Waterproof Infant Cotton Baby Bibs,KSh 599,,,4.3 out of 5,4.3 out of 5(8)
1868,TC 14Pcs Heavy Non-Stick Cooking Pot Sufuria Set,"KSh 8,400","KSh 8,800",5%,3 out of 5,3 out of 5(2)
1869,Warm Soft Non-slip Living Room Bedroom Rug-Silver Grey,KSh 582,"KSh 1,164",50%,1 out of 5,1 out of 5(1)
1870,Dust Waterproof Washing Machine Cover Top Or Front Load,"KSh 1,395 - KSh 1,425","KSh 2,200",37%,4.8 out of 5,4.8 out of 5(12)
1871,Nunix 3Gas Plus 1 Electric Hotplate Cooker With 60L Oven,"KSh 25,800","KSh 30,000",14%,,
1872,Chess Bag Foldable Magnetic Chess Board,KSh 789,"KSh 1,400",44%,4.3 out of 5,4.3 out of 5(6)
1873,Solar Light 100W Watts TOP Quality Outdoor Security Solar Led Floodlight,"KSh 9,000",,,5 out of 5,5 out of 5(2)
1874,3.5mm Wired Stereo Gaming Headset Noise Canceling-Black,KSh 561,"KSh 1,122",50%,4.4 out of 5,4.4 out of 5(5)
1875,Solar Light DAT Solar Home Lighting & Radio,"KSh 4,350","KSh 7,000",38%,4.3 out of 5,4.3 out of 5(32)
1876,Menbense Mens Trendy And Stylish Wallet,KSh 599,"KSh 1,000",40%,4 out of 5,4 out of 5(19)
1877,Jumia Books Old School (Diary Of A Wimpy Kid #10)  By Jeff Kinney,KSh 799,"KSh 1,598",50%,3 out of 5,3 out of 5(2)
1878,Fashion Curly Twisted Braided With Closure...,"KSh 2,650","KSh 3,000",12%,3.8 out of 5,3.8 out of 5(37)
1879,"Galaxy S23 Ultra Case, Luxury Plating Transparent PC Crystal Anti-Scratch Stand Cover For Samsung Galaxy S23 Ultra","KSh 1,788","KSh 3,154",43%,4 out of 5,4 out of 5(1)
1880,Fashion Soft Silicone Shower Brush With Soap Dispenser,KSh 395,,,,
1881,"Fashion Plain Men Turtle Neck , Pull Neck-Black","KSh 1,199 - KSh 1,310","KSh 1,800",33%,4.1 out of 5,4.1 out of 5(30)
1882,Sayona Woofer System 2.1 Remote Control,KSh 620,KSh 900,31%,4.4 out of 5,4.4 out of 5(27)
1883,Premature Ejaculation Delay Spray Extend Orgasm,"KSh 1,200",,,3.4 out of 5,3.4 out of 5(5)
1884,Miniso PINK ME! Series Makeup Brush Cleaning Pad,KSh 395,,,5 out of 5,5 out of 5(1)
1885,Jumia Books RICH DAD POOR DAD,"KSh 1,000",,,4.6 out of 5,4.6 out of 5(22)
1886,"7pc Kitchen knife set with chopping board/ pink peeler and scissors, 5 pieces, ergonomic handle, stainless steel, durable cook, butcher, multifunctional scissors and ceramic peeler","KSh 1,949","KSh 3,500",44%,,
1887,Silicone Vibrating Ring Mens Delay Ejaculation & Erotic Sensations Penis Enhancer Crystal Butterfly Ring Erection Cock Rubber Vibration,KSh 689,"KSh 1,200",43%,2 out of 5,2 out of 5(2)
1888,Ofia Anti-radiation Earphone With Single Cable  Plug,KSh 390,KSh 700,44%,,
1889,Ramtons RM/115 - 1.8L Auto Jug Kettle - White & Green,"KSh 2,520",,,4.5 out of 5,4.5 out of 5(210)
1890,Fashion Light Bomba Jackets,"KSh 1,400","KSh 1,500",7%,4.3 out of 5,4.3 out of 5(16)
1891,6 By 6 Warm Heavy Soft Woolen Duvet- Comfy&Soft,"KSh 2,995","KSh 4,800",38%,4.2 out of 5,4.2 out of 5(6)
1892,3 In1 Double Sided Edge Control Brush.,KSh 257,KSh 400,36%,,
1893,Mara Fennel Seeds 200g,KSh 550,,,4.2 out of 5,4.2 out of 5(17)
1894,Fashion African Men Native Wear,"KSh 3,500",,,4 out of 5,4 out of 5(1)
1895,Tolsen Heavy Duty 3way STAPLE GUN Steelmade Adjustable Force+Staples Tolsen,"KSh 2,497","KSh 4,000",38%,5 out of 5,5 out of 5(1)
1896,Fashion Men's Official And Casual Boots,"KSh 3,099 - KSh 3,199","KSh 3,200 - KSh 3,800",16%,3 out of 5,3 out of 5(2)
1897,Fashion Embrace Elegance And Sparkle With Our European-Inspired Water Diamond Bracelet,KSh 340,KSh 646,47%,4.5 out of 5,4.5 out of 5(2)
1898,Fashion Sexy Freesize Legging Gym Yoga Tight,KSh 437,,,1 out of 5,1 out of 5(2)
1899,12 Piece Stainless Steel Table Spoons,KSh 200,KSh 300,33%,1 out of 5,1 out of 5(1)
1900,Mega Growth Growth Lotion - 236 ml,KSh 490,KSh 930,47%,3.9 out of 5,3.9 out of 5(15)
1901,Fashion Girls Back To School Shoes Genuine Pure Leather,"KSh 990 - KSh 1,120","KSh 1,850 - KSh 2,500",56%,3.9 out of 5,3.9 out of 5(32)
1902,Jumia Books Draw The Circle,"KSh 1,760",,,,
1903,Impact Impacts Moringa Oil,KSh 599,"KSh 1,000",40%,4 out of 5,4 out of 5(1)
1904,"Mekis Turmeric Soap With Tea Tree Oil-100g,Brighten Dark Spots Fights Acne, Brings Out The Glow",KSh 400,KSh 580,31%,5 out of 5,5 out of 5(6)
1905,Oraimo OCC-32D Boulevard 18W Wireless Bluetooth Smart Modulator,"KSh 1,499","KSh 2,500",40%,5 out of 5,5 out of 5(1)
1906,Miss Look 2 In 1 Eyeliner & Mascara Waterproof & Longlasting,KSh 280,KSh 500,44%,,
1907,Otg Connect Kit OTG Cable Micro USB Cable Type B - Black.,KSh 195,KSh 380,49%,4 out of 5,4 out of 5(4)
1908,Nunix 2 Slice Bread Sandwich Maker & Toaster Maker,"KSh 1,999","KSh 3,600",44%,2 out of 5,2 out of 5(1)
1909,Infinix Hot 30i Case Cartoon Astronaut Silicone Soft Phone Cover,KSh 370,KSh 577,36%,,
1910,Chrome Adjustable Dumbbell Set,"KSh 3,845 - KSh 10,445","KSh 6,000 - KSh 14,000",36%,4.5 out of 5,4.5 out of 5(2)
1911,"Bontel L1200 1.77"" Display, Power Bank, Big Speaker , -Green + Free Gift","KSh 1,699","KSh 2,000",15%,5 out of 5,5 out of 5(1)
1912,Car Home Audio Speaker Wire Home Theatre Radio - 100yards,KSh 850,"KSh 1,600",47%,4.4 out of 5,4.4 out of 5(14)
1913,Acrylic Paint Set For Painting Crafts,"KSh 1,299",,,5 out of 5,5 out of 5(1)
1914,"Bontel 2720 1.77""Flip Phone,EARPHONES,WATCH & RING","KSh 2,300","KSh 2,500",8%,3 out of 5,3 out of 5(3)
1915,Aichun Beauty Fat Burning Paprika Slimming Cream Hot Chili For Tummy.,KSh 550,KSh 700,21%,,
1916,The Ordinary AHA 30% + BHA 2% Peeling Solution 30ml,KSh 589,"KSh 1,100",46%,3.5 out of 5,3.5 out of 5(22)
1917,Garnier Even&matte Gentle Cleansing Foam With VitaminC&Lemon-Glows Skin,"KSh 1,495","KSh 2,580",42%,,
1918,Oxi Clean OxiClean Laundry Machine Stain Remover-2.67kg.,"KSh 4,990","KSh 5,490",9%,,
1919,Cola Cup Discreet Super Real Skin Feeling Male Masturbation - Pocket *ussy,"KSh 1,699","KSh 2,000",15%,,
1920,10pcs Nail Gel Polish Remover Clip Soak Off Caps Cleaner Wrap,KSh 395,KSh 590,33%,,
1921,"Handheld Corded Stick Lightweight Carpet, Home  Vacuum Cleaner-Blue","KSh 5,499","KSh 8,000",31%,5 out of 5,5 out of 5(2)
1922,V3 Mini Usb Cable,KSh 450,KSh 900,50%,4.8 out of 5,4.8 out of 5(4)
1923,"Garnier Pure Active Intensive Charcoal 3-in-1 Wash, Scrub And Mask","KSh 2,000",,,4.5 out of 5,4.5 out of 5(2)
1924,Fashion The Glow  Pearl Necklace With Big Beads,KSh 525,KSh 700,25%,4.2 out of 5,4.2 out of 5(9)
1925,Lola Fashion Low Wedge Shoes-Black,"KSh 1,800","KSh 2,500",28%,4.2 out of 5,4.2 out of 5(5)
1926,Cocopulp Intense Lightening 300ml,KSh 575,"KSh 1,050",45%,5 out of 5,5 out of 5(1)
1927,Coir Door Mats/ Sisal Door Mats-  Brown,"KSh 6,500",,,4.8 out of 5,4.8 out of 5(6)
1928,Square Melamine Plates Dinner Set -6pcs,"KSh 2,500","KSh 5,000",50%,,
1929,"Knuckles Remover Whitening Serum Dark Spot Corrector Elbows,Knees",KSh 649,KSh 950,32%,3.7 out of 5,3.7 out of 5(6)
1930,Fashion Generic Double Side Soft And Hard Bristle Brush,KSh 530,KSh 900,41%,4.5 out of 5,4.5 out of 5(4)
1931,Fashion 2pcs Mesh Wig Cap /Hair Net/ Weaving And Crochet Braids Cap,KSh 170,KSh 200,15%,4.5 out of 5,4.5 out of 5(4)
1932,VEGER Slim Ports 25000mAh Power Bank + FREE PHONE STAND,"KSh 2,499","KSh 3,500",29%,3 out of 5,3 out of 5(1)
1933,1 Pair Heel Pads Shoe Insoles Heel Cushion Pads,KSh 399,KSh 599,33%,5 out of 5,5 out of 5(1)
1934,Fashion White Men's Long Sleeve Official Shirt,"KSh 1,600","KSh 2,000",20%,4.4 out of 5,4.4 out of 5(26)
1935,24V Submersible Water Pump (35m) Lift Solar Deep Well Pump 300W+10m Cabe For Fish Pond Agricultural Irrigation,"KSh 12,989","KSh 21,750",40%,,
1936,10W Power Bank 20000MAH WITH 4 LIGHTNING TYPE C MICRO CABLES With Flashlight,"KSh 2,100","KSh 2,600",19%,,
1937,2 PCS I12TWS Super Deeper/Strong Massive  Wireless Earpods,"KSh 1,199","KSh 1,500",20%,,
1938,6pcs Gold Decorated Big Ceramic Coffee /Tea Mugs,"KSh 2,290","KSh 2,299",1%,3.5 out of 5,3.5 out of 5(2)
1939,Fashion Smart Ladies Quartz Watch PLUS FREE WIRELESS BLUETOOTH EARPHONES,KSh 425,KSh 449,5%,3.6 out of 5,3.6 out of 5(44)
1940,6pcs Of Ceramic Mug,"KSh 2,400",,,,
1941,Tecno  Charging Cable For All Android Phones And Tablets,KSh 55,KSh 110,50%,5 out of 5,5 out of 5(11)
1942,JIBAO Besides Soft Fluffy Carpet - Grey,"KSh 2,190","KSh 3,500",37%,5 out of 5,5 out of 5(3)
1943,Solarmax High Quality 100ah Solar Battery,"KSh 8,300","KSh 16,000",48%,4.3 out of 5,4.3 out of 5(3)
1944,V380 PRO 360° SURVEILLANCE SMART NANNY BULB CAMERA,"KSh 2,800","KSh 3,000",7%,3.6 out of 5,3.6 out of 5(9)
1945,Fashion Eyebrow Shaper Template,KSh 199,KSh 490,59%,3.2 out of 5,3.2 out of 5(21)
1946,Mini Stepper Exercise Machine For Weight Loss,"KSh 7,499","KSh 9,000",17%,3.7 out of 5,3.7 out of 5(3)
1947,6X6 Fleece Throw Blanket-Navy,"KSh 1,499","KSh 2,399",38%,5 out of 5,5 out of 5(2)
1948,Boya 3.5mm Lavalier Lapel Microphone Smartphone,KSh 300,,,,
1949,Butterfly Butterfly Yellow Beans - 1Kg,KSh 292,KSh 350,17%,4.3 out of 5,4.3 out of 5(4)
1950,Toughees Black Unisex Toughee Shoes,"KSh 2,599",,,4.6 out of 5,4.6 out of 5(11)
1951,UNCOVER Sheet Mask: I Am Beau-tea-ful – Green Tea,KSh 315,KSh 350,10%,4.6 out of 5,4.6 out of 5(364)
1952,Hanging decoration ornament star for Summit fir Christmas,KSh 279,KSh 502,44%,,
1953,2.5 External Hard Disk Drive Casing With Cable,KSh 638,KSh 800,20%,4.3 out of 5,4.3 out of 5(6)
1954,SuperStroke Super Stroke Putter Grip,"KSh 2,500","KSh 3,500",29%,,
1955,Samsung Fast And Durable Charging With Type C To Type C Cable,KSh 500,"KSh 1,000",50%,5 out of 5,5 out of 5(1)
1956,Ingco Insulated Interchangeble Screwdriver Set (10Pcs),"KSh 2,750",,,5 out of 5,5 out of 5(1)
1957,Sewing Box Set Multifunctional Kit- Easy To Use,KSh 550,KSh 750,27%,1 out of 5,1 out of 5(1)
